region,price,manufacturer,model,cylinders,fuel,odometer,transmission,drive,type,seats,engine_cc,max_power,age
sonipat,972000,hyundai,verna,4.0,petrol,41706,manual,fwd,sedan,,,,3
ghaziabad,295000,honda,amaze,4.0,petrol,64990,manual,fwd,sedan,,,,10
delhi,500000,maruti suzuki,baleno,4.0,petrol,8564,manual,fwd,hatchback,,,,8
gurgaon,543000,ford,ecosport,3.0,petrol,48111,manual,fwd,suv,,,,8
delhi,356000,maruti suzuki,swift,4.0,petrol,54359,manual,fwd,hatchback,,,,10
gurgaon,538000,ford,ecosport,3.0,petrol,75346,manual,fwd,suv,,,,7
delhi,874000,maruti suzuki,vitara brezza,4.0,petrol,37991,automatic,fwd,suv,,,,4
ghaziabad,189000,renault,kwid,3.0,petrol,106721,manual,fwd,hatchback,,,,10
ghaziabad,1685000,mahindra,xuv700,4.0,diesel,79341,automatic,fwd,suv,,,,4
gurgaon,438000,tata,punch,3.0,petrol,77979,manual,fwd,suv,,,,4
noida,1087644,maruti suzuki,fronx,3.0,petrol,6873,automatic,fwd,suv,,,,2
noida,354000,maruti suzuki,alto 800,3.0,petrol,19343,manual,fwd,hatchback,,,,3
gurgaon,886000,maruti suzuki,brezza,4.0,petrol,26794,manual,fwd,suv,,,,4
gurgaon,1357000,mahindra,xuv700,4.0,petrol,81142,automatic,fwd,suv,,,,4
ghaziabad,587000,maruti suzuki,swift,4.0,petrol,28286,manual,fwd,hatchback,,,,3
gurgaon,389000,tata,tiago,3.0,petrol,44729,manual,fwd,hatchback,,,,7
noida,344000,ford,freestyle,3.0,petrol,113079,manual,fwd,crossover,,,,7
delhi,729000,honda,city,4.0,petrol,30921,automatic,fwd,sedan,,,,9
sonipat,436000,maruti suzuki,baleno,4.0,petrol,65221,manual,fwd,hatchback,,,,7
faridabad,579000,hyundai,venue,3.0,petrol,37541,manual,fwd,suv,,,,5
ghaziabad,520000,maruti suzuki,ciaz,4.0,petrol,63115,automatic,fwd,sedan,,,,8
ghaziabad,771000,hyundai,verna,4.0,petrol,16142,manual,fwd,sedan,,,,5
karnal,1055000,tata,harrier,4.0,diesel,42885,manual,fwd,suv,,,,5
noida,570000,ford,ecosport,3.0,petrol,33079,manual,fwd,suv,,,,8
ghaziabad,286000,maruti suzuki,wagon r,3.0,petrol,15604,manual,fwd,hatchback,,,,8
ghaziabad,480000,honda,amaze,4.0,petrol,60215,manual,fwd,sedan,,,,7
gurgaon,546000,hyundai,venue,3.0,petrol,81774,manual,fwd,suv,,,,7
karnal,263000,maruti suzuki,celerio,3.0,petrol,73074,manual,fwd,hatchback,,,,10
ghaziabad,608000,maruti suzuki,swift,4.0,petrol,16360,manual,fwd,hatchback,,,,2
delhi,1069000,maruti suzuki,grand vitara,4.0,petrol,23746,manual,fwd,suv,,,,4
noida,727000,hyundai,creta,4.0,petrol,57759,manual,fwd,suv,,,,7
gurgaon,1009007,maruti suzuki,grand vitara,4.0,petrol,26723,manual,fwd,suv,,,,2
ghaziabad,645000,kia,sonet,3.0,petrol,108241,automatic,fwd,suv,,,,5
delhi,1012006,skoda,slavia,3.0,petrol,61699,automatic,fwd,sedan,,,,4
gurgaon,412000,maruti suzuki,dzire,4.0,petrol,111362,automatic,fwd,sedan,,,,8
noida,739000,maruti suzuki,new ertiga,4.0,petrol,52652,manual,fwd,muv,,,,7
gurgaon,1064000,honda,city,4.0,petrol,24839,automatic,fwd,sedan,,,,5
ghaziabad,700000,honda,jazz,4.0,petrol,20772,automatic,fwd,hatchback,,,,5
noida,492000,honda,amaze,4.0,petrol,38027,manual,fwd,sedan,,,,6
gurgaon,508000,nissan,magnite,3.0,petrol,71324,manual,fwd,suv,,,,5
delhi,560000,maruti suzuki,baleno,4.0,petrol,28322,manual,fwd,hatchback,,,,4
ghaziabad,312000,maruti suzuki,alto 800,3.0,petrol,24635,manual,fwd,hatchback,,,,5
karnal,481000,honda,city,4.0,petrol,82635,manual,fwd,sedan,,,,10
gurgaon,314000,renault,kwid,3.0,petrol,30522,automatic,fwd,hatchback,,,,7
gurgaon,914000,maruti suzuki,xl6,4.0,petrol,48710,manual,fwd,muv,,,,4
gurgaon,436000,renault,triber,3.0,petrol,75216,manual,fwd,muv,,,,4
gurgaon,996000,hyundai,verna,3.0,petrol,56789,automatic,fwd,sedan,,,,5
ghaziabad,1123000,mahindra,thar,4.0,diesel,32561,manual,4wd,suv,,,,4
gurgaon,1521000,mahindra,xuv700,4.0,petrol,20179,manual,fwd,suv,,,,3
faridabad,267000,renault,kwid,3.0,petrol,48832,manual,fwd,hatchback,,,,7
faridabad,1390000,mahindra,xuv700,4.0,petrol,33094,manual,fwd,suv,,,,4
delhi,975000,kia,seltos,4.0,petrol,45489,automatic,fwd,suv,,,,7
noida,611000,ford,ecosport,3.0,petrol,67480,manual,fwd,suv,,,,7
faridabad,510000,maruti suzuki,dzire,4.0,petrol,25600,automatic,fwd,sedan,,,,8
ghaziabad,728000,toyota,urban cruiser,4.0,petrol,31381,manual,fwd,suv,,,,4
gurgaon,517000,toyota,corolla altis,4.0,petrol,99728,manual,fwd,sedan,,,,11
gurgaon,758000,kia,sonet,3.0,petrol,44300,manual,fwd,suv,,,,6
ghaziabad,458000,hyundai,new santro 1.1,4.0,petrol+cng,84778,manual,fwd,hatchback,,,,4
gurgaon,1126000,honda,city,4.0,petrol,27112,automatic,fwd,sedan,,,,4
delhi,939000,kia,carens,4.0,petrol,76297,manual,fwd,muv,,,,4
faridabad,395000,tata,tiago,3.0,petrol,54449,manual,fwd,hatchback,,,,7
noida,886000,kia,sonet,4.0,diesel,75762,manual,fwd,suv,,,,4
delhi,1358000,mg motors,hector,4.0,petrol,56832,manual,fwd,suv,,,,3
delhi,1143000,maruti suzuki,grand vitara,4.0,petrol,45493,automatic,fwd,suv,,,,2
karnal,364000,tata,tiago,3.0,petrol,29832,manual,fwd,hatchback,,,,7
delhi,513000,maruti suzuki,ciaz,4.0,petrol,24875,automatic,fwd,sedan,,,,9
ghaziabad,903000,maruti suzuki,brezza,4.0,petrol,43686,manual,fwd,suv,,,,3
ghaziabad,1746000,hyundai,alcazar,4.0,petrol,27769,automatic,fwd,suv,,,,2
noida,1351000,honda,elevate,4.0,petrol,5063,automatic,fwd,suv,,,,2
ghaziabad,206000,renault,kwid,3.0,petrol,89169,manual,fwd,hatchback,,,,10
gurgaon,586000,maruti suzuki,baleno,4.0,petrol,32789,manual,fwd,hatchback,,,,4
delhi,838000,hyundai,creta,,petrol,54234,automatic,fwd,suv,,,,7
karnal,365000,tata,tigor,,petrol,99938,manual,fwd,sedan,,,,7
sonipat,504000,tata,punch,3.0,petrol,29780,manual,fwd,suv,,,,4
gurgaon,1915000,mahindra,scorpio n,4.0,diesel,42954,automatic,,suv,,,,3
noida,971000,hyundai,creta,4.0,petrol,42522,manual,fwd,suv,,,,4
ghaziabad,509000,maruti suzuki,dzire,4.0,petrol,88155,automatic,fwd,sedan,,,,6
ghaziabad,713000,maruti suzuki,vitara brezza,4.0,petrol,38806,automatic,fwd,suv,,,,6
faridabad,987000,mahindra,thar,4.0,petrol,46344,manual,4wd,suv,,,,5
gurgaon,646000,tata,nexon,4.0,diesel,53193,manual,,suv,,,,6
gurgaon,1070000,mahindra,thar,4.0,petrol,35115,automatic,4wd,suv,,,,4
gurgaon,572000,hyundai,verna,4.0,petrol,88297,manual,fwd,sedan,,,,9
gurgaon,816000,mahindra,thar,4.0,petrol,32667,manual,4wd,suv,,,,5
delhi,446000,maruti suzuki,wagon r,3.0,cng,116966,manual,fwd,hatchback,,,,4
ghaziabad,212000,maruti suzuki,alto k10,3.0,petrol,91060,manual,fwd,hatchback,,,,11
gurgaon,559000,nissan,magnite,3.0,petrol,26863,manual,fwd,suv,,,,3
faridabad,364000,maruti suzuki,wagon r,3.0,cng,118300,manual,fwd,hatchback,,,,7
faridabad,578000,nissan,magnite,3.0,cng,24774,manual,,suv,,,,3
delhi,808000,hyundai,new i20,3.0,petrol,17269,automatic,fwd,hatchback,,,,4
delhi,596000,toyota,glanza,4.0,petrol,33046,manual,fwd,hatchback,,,,5
noida,1527000,toyota,innova crysta,4.0,petrol,85111,manual,rwd,muv,,,,4
delhi,349000,ford,ecosport,4.0,petrol,72322,automatic,fwd,suv,,,,12
gurgaon,972000,volkswagen,virtus,3.0,petrol,51636,automatic,fwd,sedan,,,,4
noida,808000,maruti suzuki,new ertiga,4.0,petrol,50675,automatic,fwd,muv,,,,6
faridabad,222000,renault,kwid,3.0,petrol,51266,manual,fwd,hatchback,,,,9
faridabad,436000,volkswagen,polo,3.0,petrol,54367,manual,fwd,hatchback,,,,10
faridabad,392000,honda,amaze,4.0,petrol,92216,manual,fwd,sedan,,,,8
faridabad,224000,hyundai,i10,4.0,petrol,71912,manual,fwd,hatchback,,,,11
ghaziabad,1274478,mg motors,hector,4.0,petrol,42841,automatic,fwd,suv,,,,4
ghaziabad,489000,toyota,corolla altis,4.0,petrol,90097,manual,fwd,sedan,,,,12
ghaziabad,296000,hyundai,grand i10,4.0,petrol,37335,manual,fwd,hatchback,,,,12
ghaziabad,748000,hyundai,verna,4.0,petrol,36558,automatic,fwd,sedan,,,,8
gurgaon,648000,hyundai,i20,4.0,petrol,25744,manual,fwd,hatchback,,,,3
gurgaon,771000,tata,nexon,3.0,petrol,30933,manual,fwd,suv,,,,4
gurgaon,292000,maruti suzuki,alto k10,3.0,petrol,30728,manual,fwd,hatchback,,,,8
gurgaon,1118938,hyundai,verna,4.0,petrol,29785,manual,fwd,sedan,,,,2
gurgaon,653000,tata,punch,3.0,cng,56985,manual,fwd,suv,,,,5
gurgaon,206000,renault,kwid,3.0,petrol,98469,manual,fwd,hatchback,,,,9
delhi,422000,maruti suzuki,ignis,4.0,petrol,45154,automatic,fwd,hatchback,,,,8
delhi,334000,maruti suzuki,alto k10,3.0,petrol,22452,automatic,fwd,hatchback,,,,8
delhi,542000,honda,amaze,4.0,petrol,35953,automatic,fwd,sedan,,,,7
delhi,347000,maruti suzuki,swift,4.0,petrol,13868,manual,fwd,hatchback,,,,11
delhi,410000,hyundai,santro,4.0,petrol,26292,automatic,fwd,hatchback,,,,8
delhi,951000,kia,seltos,4.0,petrol,46328,automatic,fwd,suv,,,,5
delhi,582000,hyundai,new i20,4.0,petrol,49674,manual,fwd,hatchback,,,,4
delhi,225000,renault,kwid,3.0,petrol,40708,automatic,fwd,hatchback,,,,10
noida,941000,kia,sonet,4.0,diesel,47841,automatic,fwd,suv,,,,5
hyderabad,411000,maruti suzuki,wagon r,3.0,petrol,37980,automatic,fwd,hatchback,,,,9
hyderabad,248000,datsun,redi-go,3.0,petrol,50064,automatic,fwd,hatchback,,,,8
hyderabad,256000,maruti suzuki,alto k10,3.0,petrol,58364,manual,fwd,hatchback,,,,11
hyderabad,257000,maruti suzuki,alto 800,3.0,petrol,105331,manual,fwd,hatchback,,,,8
hyderabad,1322958,maruti suzuki,xl6,4.0,petrol,24782,automatic,fwd,muv,,,,3
hyderabad,548000,maruti suzuki,swift,4.0,petrol,55538,automatic,fwd,hatchback,,,,6
hyderabad,442000,hyundai,elite i20,4.0,petrol,130090,manual,fwd,hatchback,,,,11
hyderabad,664000,honda,br-v,4.0,diesel,90397,manual,fwd,suv,,,,9
hyderabad,2413758,bmw,3 series gt,,diesel,60645,automatic,,sedan,,,,8
hyderabad,398000,tata,tiago nrg,3.0,petrol,100092,manual,fwd,hatchback,,,,7
hyderabad,1394668,kia,seltos,4.0,petrol,53991,automatic,fwd,suv,,,,5
hyderabad,1254294,hyundai,verna,3.0,petrol,66268,automatic,fwd,sedan,,,,4
hyderabad,359000,honda,brio,4.0,petrol,48627,manual,fwd,hatchback,,,,9
hyderabad,1574493,honda,civic,4.0,diesel,51685,manual,fwd,sedan,,,,7
hyderabad,458000,hyundai,xcent,4.0,petrol,62009,manual,fwd,sedan,,,,10
hyderabad,825000,toyota,corolla altis,4.0,petrol,89301,automatic,fwd,sedan,,,,8
hyderabad,324000,maruti suzuki,alto 800,3.0,petrol,17178,manual,fwd,hatchback,,,,6
hyderabad,2878358,volkswagen,tiguan,4.0,petrol,22900,automatic,4wd,suv,,,,2
hyderabad,862000,kia,sonet,4.0,petrol,29415,manual,fwd,suv,,,,2
hyderabad,881000,maruti suzuki,xl6,4.0,petrol,97953,automatic,fwd,muv,,,,6
hyderabad,679000,tata,nexon,3.0,petrol,27656,manual,fwd,suv,,,,8
hyderabad,1153323,mahindra,thar,4.0,petrol,50781,automatic,4wd,suv,,,,4
hyderabad,471000,nissan,magnite,3.0,petrol,39879,manual,fwd,suv,,,,5
hyderabad,3726758,audi,q3,4.0,petrol,23389,automatic,,suv,,,,4
hyderabad,1143194,skoda,slavia,3.0,petrol,64618,manual,fwd,sedan,,,,4
hyderabad,216000,maruti suzuki,alto 800,3.0,petrol,46506,manual,fwd,hatchback,,,,13
hyderabad,394000,maruti suzuki,swift,4.0,petrol,92598,manual,fwd,hatchback,,,,13
hyderabad,1088638,kia,seltos,4.0,petrol,108794,automatic,fwd,suv,,,,7
hyderabad,1557323,kia,seltos,4.0,diesel,118563,automatic,fwd,suv,,,,3
hyderabad,953000,hyundai,verna,4.0,petrol,103405,automatic,fwd,sedan,,,,5
hyderabad,1373458,kia,seltos,4.0,petrol,71998,automatic,fwd,suv,,,,5
hyderabad,333000,maruti suzuki,alto 800,3.0,petrol,42503,manual,fwd,hatchback,,,,5
hyderabad,1063000,kia,seltos,4.0,petrol,105804,automatic,fwd,suv,,,,7
hyderabad,387000,hyundai,santro,4.0,petrol,46245,manual,fwd,hatchback,,,,7
hyderabad,868000,hyundai,verna,4.0,diesel,110002,manual,fwd,sedan,,,,4
hyderabad,698000,hyundai,aura,4.0,petrol,20753,manual,fwd,sedan,,,,3
hyderabad,1262358,bmw,x1,4.0,diesel,67954,automatic,rwd,suv,,,,12
hyderabad,668000,maruti suzuki,dzire,4.0,petrol,20236,automatic,fwd,sedan,,,,4
hyderabad,468000,maruti suzuki,eeco,4.0,petrol,32185,manual,rwd,muv,,,,4
hyderabad,826000,maruti suzuki,dzire,4.0,petrol,54897,automatic,fwd,sedan,,,,2
hyderabad,1150248,kia,seltos,4.0,petrol,39694,manual,fwd,suv,,,,7
hyderabad,352000,maruti suzuki,alto 800,3.0,petrol,31774,manual,fwd,hatchback,,,,5
hyderabad,1173494,volkswagen,taigun,3.0,petrol,9092,manual,fwd,suv,,,,4
hyderabad,364000,hyundai,verna,4.0,diesel,130534,manual,fwd,sedan,,,,13
hyderabad,549000,skoda,rapid,4.0,diesel,115487,automatic,fwd,sedan,,,,10
hyderabad,252000,maruti suzuki,alto 800,3.0,petrol,75768,manual,fwd,hatchback,,,,7
hyderabad,258000,maruti suzuki,alto 800,3.0,petrol,39032,manual,fwd,hatchback,,,,10
hyderabad,1196753,volkswagen,taigun,3.0,petrol,10716,manual,fwd,suv,,,,2
hyderabad,1327000,kia,seltos,4.0,diesel,112089,automatic,fwd,suv,,,,6
hyderabad,1908758,volvo,xc60,,diesel,53837,automatic,fwd,suv,,,,10
hyderabad,335000,maruti suzuki,alto k10,3.0,petrol,33781,manual,fwd,hatchback,,,,8
hyderabad,281000,maruti suzuki,alto 800,3.0,petrol,71895,manual,fwd,hatchback,,,,7
hyderabad,739000,tata,punch,3.0,petrol,15664,manual,fwd,suv,,,,4
hyderabad,570000,hyundai,grand i10 nios,4.0,petrol,60180,manual,fwd,hatchback,,,,4
hyderabad,499000,ford,figo aspire,3.0,petrol,59081,manual,fwd,sedan,,,,8
hyderabad,329000,skoda,rapid,4.0,diesel,126612,manual,fwd,sedan,,,,14
hyderabad,421000,honda,jazz,4.0,petrol,70479,manual,fwd,hatchback,,,,11
hyderabad,1189000,honda,elevate,4.0,petrol,39779,manual,fwd,suv,,,,3
hyderabad,1477000,mahindra,xuv700,4.0,petrol,113044,automatic,fwd,suv,,,,4
hyderabad,742000,renault,kiger,3.0,petrol,44905,manual,fwd,suv,,,,4
hyderabad,836000,ford,ecosport,4.0,diesel,93336,manual,fwd,suv,,,,5
hyderabad,1143194,volkswagen,taigun,3.0,petrol,73704,manual,fwd,suv,,,,4
hyderabad,559000,volkswagen,polo,4.0,petrol,122663,automatic,fwd,hatchback,,,,8
hyderabad,1153323,volkswagen,taigun,3.0,petrol,49776,manual,fwd,suv,,,,3
hyderabad,1100758,kia,seltos,4.0,petrol,83884,automatic,fwd,suv,,,,7
hyderabad,728000,hyundai,creta,4.0,petrol,115874,manual,fwd,suv,,,,9
hyderabad,270000,hyundai,eon,3.0,petrol,58552,manual,fwd,hatchback,,,,11
hyderabad,1137000,kia,seltos,4.0,petrol,63942,manual,fwd,suv,,,,7
hyderabad,1178528,kia,seltos,4.0,petrol,88565,automatic,fwd,suv,,,,6
hyderabad,345000,hyundai,grand i10,4.0,petrol,87936,manual,fwd,hatchback,,,,11
hyderabad,439000,ford,ecosport,4.0,diesel,118045,manual,fwd,suv,,,,12
hyderabad,1293713,kia,seltos,4.0,petrol,61493,automatic,fwd,suv,,,,6
hyderabad,842000,hyundai,new i20,3.0,petrol,38240,automatic,fwd,hatchback,,,,5
hyderabad,254000,maruti suzuki,swift,4.0,petrol,91272,manual,,hatchback,,,,15
hyderabad,426000,tata,tiago,3.0,petrol,33646,manual,fwd,hatchback,,,,8
hyderabad,1238971,volkswagen,taigun,3.0,petrol,54645,automatic,fwd,suv,,,,4
hyderabad,947000,kia,sonet,3.0,petrol,28372,automatic,fwd,suv,,,,5
hyderabad,387000,hyundai,grand i10,4.0,petrol,34417,manual,fwd,hatchback,,,,12
hyderabad,881000,nissan,magnite,3.0,petrol,37067,automatic,fwd,suv,,,,3
hyderabad,1345223,kia,sonet,4.0,diesel,34567,automatic,fwd,suv,,,,3
hyderabad,617000,hyundai,elite i20,4.0,petrol,93141,automatic,fwd,hatchback,,,,7
hyderabad,1261393,kia,seltos,4.0,petrol,92453,automatic,fwd,suv,,,,6
hyderabad,311000,renault,kwid,3.0,petrol,33388,manual,fwd,hatchback,,,,8
hyderabad,150000,chevrolet,spark,4.0,petrol,73145,manual,fwd,hatchback,,,,14
hyderabad,1045208,maruti suzuki,xl6,4.0,petrol,36966,automatic,fwd,muv,,,,4
hyderabad,350000,maruti suzuki,wagon r,3.0,petrol,48925,manual,fwd,hatchback,,,,9
hyderabad,1429053,hyundai,alcazar,4.0,diesel,96029,manual,fwd,suv,,,,4
hyderabad,320000,maruti suzuki,alto 800,3.0,petrol,40863,manual,fwd,hatchback,,,,6
hyderabad,318000,maruti suzuki,alto 800,3.0,petrol,31134,manual,fwd,hatchback,,,,6
hyderabad,959000,kia,sonet,4.0,diesel,52305,manual,fwd,suv,,,,6
hyderabad,1319944,volkswagen,virtus,3.0,petrol,23196,automatic,fwd,sedan,,,,3
hyderabad,219000,maruti suzuki,alto 800,3.0,petrol,58672,manual,fwd,hatchback,,,,12
hyderabad,325000,maruti suzuki,alto 800,3.0,petrol,52523,manual,fwd,hatchback,,,,5
hyderabad,1536000,kia,seltos,4.0,petrol,47387,automatic,fwd,suv,,,,4
hyderabad,1153294,volkswagen,taigun,3.0,petrol,49046,manual,fwd,suv,,,,4
hyderabad,868000,hyundai,creta,4.0,diesel,100144,automatic,fwd,suv,,,,8
hyderabad,1520963,kia,seltos,4.0,petrol,50522,automatic,fwd,suv,,,,4
hyderabad,1425000,hyundai,creta,4.0,diesel,47391,manual,fwd,suv,,,,4
hyderabad,202000,maruti suzuki,alto 800,3.0,petrol,65121,manual,fwd,hatchback,,,,13
hyderabad,919000,maruti suzuki,brezza,4.0,petrol,122637,manual,fwd,suv,,,,4
hyderabad,1375478,kia,seltos,4.0,diesel,50187,automatic,fwd,suv,,,,6
hyderabad,263000,maruti suzuki,wagon r 1.0,3.0,cng,76135,manual,,hatchback,,,,15
hyderabad,1289955,kia,seltos,4.0,diesel,79694,automatic,fwd,suv,,,,6
hyderabad,1091000,kia,seltos,4.0,petrol,89559,automatic,fwd,suv,,,,7
hyderabad,1363403,kia,seltos,4.0,petrol,28086,automatic,fwd,suv,,,,4
hyderabad,1310838,hyundai,creta,4.0,diesel,21768,manual,fwd,suv,,,,3
hyderabad,260000,maruti suzuki,alto 800,3.0,petrol,28337,manual,fwd,hatchback,,,,11
hyderabad,619000,hyundai,elite i20,4.0,diesel,83123,manual,fwd,hatchback,,,,9
hyderabad,372000,hyundai,grand i10,4.0,petrol,79004,manual,fwd,hatchback,,,,11
hyderabad,1179000,hyundai,creta,4.0,petrol,91719,automatic,fwd,suv,,,,6
hyderabad,339000,maruti suzuki,alto 800,3.0,petrol,8766,manual,fwd,hatchback,,,,5
hyderabad,309000,maruti suzuki,alto 800,3.0,petrol,84488,manual,fwd,hatchback,,,,5
hyderabad,517000,hyundai,elite i20,4.0,petrol,87615,manual,fwd,hatchback,,,,6
hyderabad,892000,kia,seltos,4.0,petrol,100924,manual,fwd,suv,,,,6
hyderabad,429000,honda,jazz,4.0,petrol,74597,manual,fwd,hatchback,,,,10
hyderabad,1173494,volkswagen,virtus,3.0,petrol,86257,automatic,fwd,sedan,,,,4
hyderabad,512000,honda,jazz,4.0,diesel,92829,manual,fwd,hatchback,,,,9
hyderabad,732000,tata,altroz,3.0,petrol,26296,manual,fwd,hatchback,,,,3
hyderabad,1293668,kia,seltos,4.0,diesel,86551,automatic,fwd,suv,,,,6
hyderabad,711000,hyundai,creta,4.0,petrol,95088,manual,fwd,suv,,,,10
hyderabad,1138128,maruti suzuki,xl6,4.0,petrol,32082,manual,fwd,muv,,,,4
hyderabad,353000,honda,brio,4.0,petrol,101368,manual,fwd,hatchback,,,,9
hyderabad,172000,maruti suzuki,alto,3.0,petrol,24474,manual,fwd,hatchback,,,,15
hyderabad,335000,maruti suzuki,celerio,3.0,petrol,63261,manual,fwd,hatchback,,,,11
hyderabad,281000,maruti suzuki,wagon r,3.0,petrol,70759,manual,fwd,hatchback,,,,12
hyderabad,617000,renault,kiger,3.0,petrol,51684,manual,fwd,suv,,,,4
hyderabad,223000,maruti suzuki,alto 800,3.0,petrol,28569,manual,fwd,hatchback,,,,12
hyderabad,520000,hyundai,elite i20,4.0,petrol,77558,manual,fwd,hatchback,,,,9
hyderabad,358000,maruti suzuki,alto 800,3.0,petrol,5829,manual,fwd,hatchback,,,,4
hyderabad,1133123,maruti suzuki,xl6,4.0,petrol,44103,automatic,fwd,muv,,,,4
hyderabad,331000,honda,brio,4.0,petrol,90434,manual,fwd,hatchback,,,,11
hyderabad,262000,maruti suzuki,alto 800,3.0,petrol,27629,manual,fwd,hatchback,,,,9
hyderabad,1365378,kia,seltos,4.0,diesel,53893,automatic,fwd,suv,,,,6
hyderabad,240000,maruti suzuki,wagon r,3.0,petrol,107078,manual,fwd,hatchback,,,,13
hyderabad,236000,maruti suzuki,alto k10,3.0,petrol,61755,manual,fwd,hatchback,,,,11
hyderabad,319000,nissan,micra,3.0,petrol,123273,automatic,fwd,hatchback,,,,11
hyderabad,1173523,kia,seltos,4.0,diesel,69816,automatic,fwd,suv,,,,6
hyderabad,235000,hyundai,i10,4.0,petrol,89346,manual,fwd,hatchback,,,,15
hyderabad,568000,renault,triber,3.0,petrol,48372,manual,fwd,muv,,,,5
hyderabad,316000,hyundai,eon,3.0,petrol,34319,manual,fwd,hatchback,,,,9
hyderabad,1627978,hyundai,alcazar,4.0,diesel,41777,automatic,fwd,suv,,,,5
hyderabad,344000,maruti suzuki,alto 800,3.0,petrol,11566,manual,fwd,hatchback,,,,5
hyderabad,1407000,mahindra,xuv700,4.0,petrol,94815,automatic,fwd,suv,,,,5
hyderabad,829000,skoda,octavia,4.0,diesel,112458,automatic,fwd,sedan,,,,11
hyderabad,1576468,kia,carens,4.0,petrol,25621,automatic,fwd,muv,,,,3
hyderabad,519000,honda,amaze,4.0,petrol,74617,automatic,fwd,sedan,,,,9
hyderabad,506000,maruti suzuki,baleno,4.0,petrol,61374,manual,fwd,hatchback,,,,9
hyderabad,529000,hyundai,elite i20,4.0,petrol,89361,manual,fwd,hatchback,,,,10
hyderabad,1078000,honda,city,4.0,petrol,84347,automatic,fwd,sedan,,,,4
hyderabad,1205045,skoda,kushaq,4.0,petrol,102391,automatic,fwd,suv,,,,4
hyderabad,540000,maruti suzuki,ignis,4.0,petrol,24218,manual,fwd,hatchback,,,,3
hyderabad,288000,maruti suzuki,swift,4.0,petrol,72140,manual,,hatchback,,,,15
hyderabad,1223000,volkswagen,taigun,3.0,petrol,60018,automatic,fwd,suv,,,,4
hyderabad,815000,tata,nexon,3.0,petrol,61830,automatic,fwd,suv,,,,6
hyderabad,271000,honda,brio,4.0,petrol,102657,manual,fwd,hatchback,,,,11
hyderabad,360000,maruti suzuki,swift,4.0,petrol,66298,manual,fwd,hatchback,,,,13
hyderabad,1165000,skoda,kushaq,4.0,petrol,50988,manual,fwd,suv,,,,5
hyderabad,627000,maruti suzuki,baleno,4.0,petrol,30734,manual,fwd,hatchback,,,,8
hyderabad,636000,renault,kiger,3.0,petrol,37725,manual,fwd,suv,,,,4
hyderabad,829000,tata,altroz,3.0,petrol,20831,automatic,fwd,hatchback,,,,3
hyderabad,832000,volkswagen,vento,3.0,petrol,83961,automatic,fwd,sedan,,,,5
hyderabad,290000,maruti suzuki,wagon r,3.0,petrol,81148,manual,fwd,hatchback,,,,11
hyderabad,489000,honda,amaze,4.0,petrol,79551,automatic,fwd,sedan,,,,10
hyderabad,295000,maruti suzuki,wagon r,3.0,petrol,99195,manual,fwd,hatchback,,,,10
hyderabad,490000,hyundai,elite i20,4.0,petrol,58515,manual,fwd,hatchback,,,,11
hyderabad,701000,hyundai,aura,4.0,petrol,34520,manual,fwd,sedan,,,,3
hyderabad,229000,hyundai,i10,4.0,petrol,102747,manual,fwd,hatchback,,,,14
hyderabad,808000,renault,kiger,3.0,petrol,28761,automatic,fwd,suv,,,,4
hyderabad,783000,tata,punch,3.0,cng,74584,manual,fwd,suv,,,,2
hyderabad,570000,nissan,magnite,3.0,petrol,57445,manual,fwd,suv,,,,4
hyderabad,365000,maruti suzuki,celerio,3.0,petrol,102743,automatic,fwd,hatchback,,,,10
hyderabad,1122000,hyundai,creta,4.0,petrol,106575,automatic,fwd,suv,,,,6
hyderabad,434000,tata,tiago,3.0,petrol,45792,automatic,fwd,hatchback,,,,9
hyderabad,1603783,mg motors,hector plus,4.0,petrol,25273,automatic,fwd,suv,,,,4
hyderabad,540000,maruti suzuki,baleno,4.0,petrol,45248,manual,fwd,hatchback,,,,8
hyderabad,1241193,mahindra,thar,4.0,petrol,42627,automatic,4wd,suv,,,,5
hyderabad,294000,hyundai,i10,4.0,petrol,60985,manual,fwd,hatchback,,,,13
hyderabad,743000,hyundai,creta,4.0,petrol,104403,manual,fwd,suv,,,,11
hyderabad,913000,nissan,magnite,3.0,petrol,12511,automatic,fwd,suv,,,,3
hyderabad,417000,hyundai,grand i10,4.0,petrol,91464,manual,fwd,hatchback,,,,8
hyderabad,213000,maruti suzuki,alto 800,3.0,petrol,46371,manual,fwd,hatchback,,,,12
hyderabad,264000,hyundai,i10,4.0,petrol,43710,manual,fwd,hatchback,,,,14
hyderabad,1276000,volkswagen,virtus,4.0,petrol,92438,automatic,fwd,sedan,,,,4
hyderabad,752000,honda,amaze,4.0,petrol,33645,manual,fwd,sedan,,,,3
hyderabad,1029048,honda,city,4.0,petrol,32975,manual,fwd,sedan,,,,4
hyderabad,272000,hyundai,i10,4.0,petrol,74996,manual,fwd,hatchback,,,,14
hyderabad,421000,honda,jazz,4.0,petrol,50035,manual,fwd,hatchback,,,,10
hyderabad,359000,maruti suzuki,wagon r,3.0,petrol,61337,manual,fwd,hatchback,,,,8
