type,transmission,fuel,price,engine_cc,max_power,cylinders,seats,model,manufacturer,odometer,region,drive,age
hatchback,automatic,petrol,650000.0,1197.0,81.86,4.0,5.0,grand i10 nios,hyundai,14039,pune,,6
hatchback,manual,petrol,420000.0,1197.0,81.8,4.0,5.0,swift,maruti,75984,pune,fwd,11
hatchback,manual,petrol,8500000000.0,1086.0,68.05,4.0,5.0,i10,hyundai,46722,pune,fwd,18
suv,manual,diesel,520000.0,2179.0,140.0,4.0,7.0,xuv500,mahindra,86591,pune,fwd,14
suv,manual,diesel,850000.0,2523.0,75.0,4.0,9.0,scorpio,mahindra,39091,pune,rwd,10
sedan,manual,petrol,120000.0,1586.0,103.3,4.0,5.0,sx4,maruti,87114,pune,fwd,15
hatchback,automatic,petrol,130000.0,998.0,66.1,3.0,5.0,a-star,maruti,71850,pune,fwd,15
hatchback,manual,petrol,535000.0,1086.0,68.05,4.0,5.0,santro,hyundai,18000,pune,fwd,7
suv,manual,diesel,500000.0,2179.0,140.0,4.0,7.0,xuv500,mahindra,95310,pune,awd,14
hatchback,automatic,petrol,450000.0,1197.0,81.86,4.0,5.0,grand i10,hyundai,36651,pune,fwd,8
hatchback,manual,diesel,180000.0,1248.0,73.9,4.0,5.0,ritz,maruti,92290,pune,fwd,15
sedan,manual,diesel,550000.0,1248.0,88.5,4.0,5.0,ciaz,maruti,61110,pune,fwd,10
sedan,manual,petrol,340000.0,1198.0,86.7,4.0,5.0,amaze,honda,12710,pune,fwd,11
hatchback,manual,petrol,150000.0,1086.0,,4.0,5.0,santro xing,hyundai,110000,pune,,19
suv,manual,diesel,488999.99999999994,2179.0,138.1,4.0,7.0,safari storme,tata,114978,pune,fwd,12
hatchback,manual,petrol,320000.0,1199.0,84.0,3.0,5.0,tiago,tata,22772,pune,fwd,10
sedan,manual,petrol,420000.0,1591.0,121.3,4.0,5.0,verna,hyundai,58288,pune,fwd,12
hatchback,manual,petrol,450000.0,1197.0,83.1,4.0,5.0,baleno,maruti,85018,pune,fwd,10
hatchback,manual,diesel,204999.99999999997,1248.0,75.0,4.0,5.0,swift,maruti,160761,pune,,17
hatchback,manual,petrol,165000.0,624.0,37.5,2.0,4.0,nano,tata,28593,pune,rwd,11
hatchback,manual,petrol,130000.0,1061.0,67.0,3.0,5.0,wagon r,maruti,90000,pune,fwd,18
hatchback,manual,petrol,400000.0,1199.0,88.7,4.0,5.0,jazz,honda,28232,pune,fwd,10
sedan,automatic,petrol,900000.0,1497.0,117.6,4.0,5.0,city,honda,23733,pune,fwd,8
sedan,manual,petrol,335000.0,1497.0,116.4,4.0,5.0,city,honda,74103,pune,fwd,14
sedan,manual,diesel,720000.0,1248.0,88.5,4.0,5.0,ciaz,maruti,110000,pune,fwd,8
sedan,manual,petrol,5000000000.0,1495.0,94.0,4.0,5.0,accent,hyundai,144375,pune,,21
suv,automatic,diesel,900000.0,1997.0,140.0,4.0,7.0,xuv500,mahindra,66886,pune,fwd,9
hatchback,manual,petrol,300000.0,998.0,67.04,3.0,5.0,celerio,maruti,165239,pune,fwd,11
suv,manual,diesel,600000.0,1493.0,70.0,4.0,7.0,bolero power plus,mahindra,47142,pune,rwd,8
hatchback,manual,diesel,300000.0,1120.0,70.0,3.0,5.0,grand i10,hyundai,172802,pune,fwd,12
hatchback,manual,petrol,175000.0,998.0,67.1,3.0,5.0,alto k10,maruti,38923,pune,fwd,12
hatchback,manual,petrol,210000.0,1197.0,80.0,4.0,5.0,i20,hyundai,78461,pune,fwd,14
sedan,manual,diesel,650000.0,1248.0,88.5,4.0,5.0,ciaz,maruti,64129,pune,fwd,9
sedan,manual,diesel,600000.0,1582.0,126.32,4.0,5.0,verna,hyundai,89279,pune,fwd,12
suv,manual,diesel,1100000.0,1582.0,126.2,4.0,5.0,creta,hyundai,94869,pune,fwd,9
sedan,manual,diesel,165000.0,1396.0,69.0,4.0,5.0,indigo,tata,55363,pune,fwd,14
suv,manual,diesel,770000.0,2179.0,140.0,4.0,7.0,xuv500,mahindra,47004,pune,fwd,11
sedan,manual,petrol,208000.0,1799.0,130.0,4.0,5.0,civic,honda,67811,pune,fwd,19
hatchback,manual,petrol,6000000000.0,1061.0,64.0,4.0,5.0,zen estilo,maruti,98310,pune,2wd,18
hatchback,manual,petrol,120000.0,1061.0,67.0,3.0,5.0,wagon r,maruti,110000,pune,fwd,18
hatchback,manual,petrol,6000000000.0,796.0,46.3,3.0,5.0,alto,maruti,122249,pune,2wd,21
hatchback,manual,petrol,225000.0,1197.0,80.0,4.0,5.0,i20,hyundai,66717,pune,fwd,15
hatchback,manual,petrol,600000.0,1197.0,81.83,4.0,5.0,i20,hyundai,28719,pune,fwd,9
hatchback,automatic,petrol,552000.0,1199.0,83.83,3.0,5.0,tiago,tata,24022,pune,fwd,7
hatchback,manual,petrol,390000.0,1197.0,81.8,4.0,5.0,ignis,maruti,55813,pune,fwd,8
hatchback,manual,petrol,200000.0,998.0,67.1,3.0,5.0,wagon r,maruti,29005,pune,fwd,16
suv,manual,diesel,550000.0,2179.0,140.0,4.0,7.0,xuv500,mahindra,75179,pune,awd,14
hatchback,automatic,petrol,400000.0,1086.0,68.0,4.0,5.0,santro,hyundai,20712,pune,fwd,8
hatchback,manual,petrol,240000.0,1197.0,80.0,4.0,5.0,i20,hyundai,27404,pune,fwd,16
hatchback,manual,diesel,750000.0,1248.0,74.0,4.0,5.0,swift,maruti,98430,pune,,8
suv,manual,diesel,842000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,44168,pune,fwd,7
hatchback,manual,petrol,275000.0,1197.0,85.8,4.0,5.0,swift,maruti,44834,pune,fwd,14
hatchback,manual,petrol,300000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,149179,pune,fwd,12
hatchback,manual,petrol,480000.0,1197.0,81.8,4.0,5.0,baleno,maruti,57168,pune,fwd,7
sedan,manual,petrol,330000.0,1197.0,82.0,4.0,5.0,xcent,hyundai,37465,pune,fwd ,12
sedan,manual,diesel,850000.0,1582.0,126.2,4.0,5.0,verna,hyundai,63889,pune,fwd,9
hatchback,manual,diesel,350000.0,1248.0,74.0,4.0,5.0,swift,maruti,69137,pune,fwd,13
hatchback,manual,petrol,250000.0,998.0,67.1,3.0,5.0,wagon r,maruti,24631,pune,fwd,14
sedan,manual,petrol,125000.0,1497.0,78.0,4.0,5.0,city,honda,106719,pune,fwd,21
suv,manual,diesel,450000.0,2179.0,140.0,4.0,7.0,xuv500,mahindra,93697,pune,fwd,14
hatchback,manual,diesel,300000.0,1396.0,90.0,4.0,5.0,i20,hyundai,153414,pune,,14
hatchback,manual,petrol,450000.0,1197.0,81.8,4.0,5.0,swift,maruti,40576,pune,fwd,9
sedan,manual,petrol,325000.0,1197.0,82.0,4.0,5.0,xcent,hyundai,90470,pune,fwd ,11
hatchback,automatic,petrol,700000.0,1197.0,81.86,4.0,5.0,i20,hyundai,7727,pune,fwd,8
hatchback,manual,petrol,8500000000.0,1086.0,68.05,4.0,5.0,i10,hyundai,115253,pune,fwd,17
suv,manual,diesel,1300000.0,2179.0,136.78,4.0,7.0,scorpio,mahindra,10533,pune,,4
sedan,manual,diesel,110000.00000000001,1248.0,88.76,4.0,5.0,manza,tata,108157,pune,fwd,13
suv,automatic,diesel,1800000.0,2184.0,130.0,4.0,4.0,thar,mahindra,33405,pune,4x4,5
hatchback,manual,petrol,7500000000.0,624.0,37.48,2.0,4.0,nano,tata,10891,pune,rwd,14
hatchback,manual,petrol,250000.0,1197.0,80.0,4.0,5.0,i20,hyundai,96398,pune,,14
sedan,manual,diesel,400000.0,1582.0,126.32,4.0,5.0,verna,hyundai,151781,pune,fwd,15
sedan,manual,diesel,280000.0,1248.0,74.0,4.0,5.0,swift dzire,maruti,105667,pune,fwd,10
sedan,automatic,diesel,509999.99999999994,1582.0,126.32,4.0,5.0,verna,hyundai,90000,pune,fwd,13
sedan,manual,diesel,400000.0,1582.0,126.24,4.0,5.0,elantra,hyundai,147550,pune,fwd,13
sedan,manual,petrol,250000.0,1197.0,85.8,4.0,5.0,swift dzire,maruti,7032,pune,2 wd,15
sedan,manual,diesel,650000.0,1498.0,98.6,4.0,5.0,city,honda,49970,pune,fwd,11
hatchback,automatic,petrol,206000.0,1197.0,78.9,4.0,5.0,i10,hyundai,36555,pune,fwd,15
sedan,automatic,petrol,600000.0,1497.0,117.3,4.0,5.0,city,honda,16300,pune,fwd,10
suv,automatic,petrol,3600000.0,1999.0,153.81,4.0,5.0,tucson,hyundai,8355,pune,2wd,4
hatchback,manual,petrol,175000.0,796.0,47.3,3.0,5.0,alto 800,maruti,79773,pune,fwd,12
hatchback,manual,petrol,150000.0,1197.0,80.0,4.0,5.0,i20,hyundai,49711,pune,,16
hatchback,manual,petrol,250000.0,998.0,67.1,3.0,5.0,wagon r,maruti,26719,pune,fwd,14
hatchback,manual,petrol,500000.0,1199.0,84.82,3.0,5.0,tiago,tata,24121,pune,,5
hatchback,manual,petrol,170000.0,814.0,55.2,3.0,5.0,eon,hyundai,37178,pune,fwd,12
hatchback,manual,petrol,300000.0,998.0,67.04,3.0,5.0,celerio,maruti,36313,pune,fwd,10
sedan,manual,petrol,700000.0,1199.0,88.5,4.0,5.0,amaze,honda,2758,pune,,4
hatchback,manual,petrol,6000000000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,21901,pune,fwd,18
suv,manual,diesel,650000.0,2179.0,140.0,4.0,7.0,xuv500,mahindra,49699,pune,fwd,11
hatchback,manual,petrol,254000.0,814.0,55.2,3.0,5.0,eon,hyundai,107647,pune,fwd,10
hatchback,manual,petrol,600000.0,1197.0,83.1,4.0,5.0,baleno,maruti,39006,pune,fwd,8
sedan,manual,petrol,275000.0,1198.0,86.7,4.0,5.0,amaze,honda,55164,pune,fwd,13
sedan,manual,petrol,415000.00000000006,1497.0,117.3,4.0,5.0,city,honda,37950,pune,fwd,12
hatchback,manual,petrol,300000.0,998.0,67.04,3.0,5.0,wagon r,maruti,52487,pune,fwd,11
sedan,manual,petrol,200000.0,1586.0,103.3,4.0,5.0,sx4,maruti,74940,pune,fwd,16
hatchback,manual,diesel,300000.0,1248.0,74.0,4.0,5.0,swift,maruti,108830,pune,fwd,14
hatchback,manual,petrol,225000.0,1198.0,86.8,4.0,5.0,brio,honda,43693,pune,fwd,13
sedan,manual,diesel,350000.0,1582.0,126.3,4.0,5.0,verna,hyundai,112420,pune,fwd,15
sedan,manual,petrol,385000.0,1197.0,82.0,4.0,5.0,xcent,hyundai,23846,pune,fwd ,10
hatchback,manual,diesel,250000.0,1248.0,74.0,4.0,5.0,swift,maruti,52637,pune,fwd,15
sedan,automatic,petrol,800000.0,1497.0,117.6,4.0,5.0,city,honda,25550,pune,fwd,9
hatchback,manual,petrol,125000.0,624.0,37.5,2.0,4.0,nano,tata,23710,pune,rwd,12
sedan,manual,petrol,340000.0,1591.0,121.3,4.0,5.0,verna,hyundai,5296,pune,fwd,13
hatchback,manual,petrol,250000.0,1197.0,80.0,4.0,5.0,i20,hyundai,57768,pune,fwd,14
suv,automatic,petrol,900000.0,1497.0,117.3,4.0,7.0,br-v,honda,16549,pune,fwd,7
hatchback,manual,petrol,130000.0,1198.0,88.8,4.0,5.0,jazz,honda,57788,pune,fwd,16
suv,manual,diesel,650000.0,1497.0,108.5,4.0,5.0,nexon,tata,111367,pune,fwd,8
suv,manual,diesel,750000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,83831,pune,fwd,8
hatchback,manual,petrol,350000.0,1197.0,81.8,4.0,5.0,swift,maruti,20483,pune,,12
suv,manual,diesel,750000.0,1493.0,100.0,3.0,7.0,tuv 300,mahindra,51394,pune,rwd,9
hatchback,manual,diesel,650000.0,1248.0,74.0,4.0,5.0,baleno,maruti,99633,pune,fwd,9
suv,manual,diesel,891000.0,2179.0,140.0,4.0,7.0,xuv500,mahindra,106601,pune,fwd,9
hatchback,manual,petrol,175000.0,1197.0,80.0,4.0,5.0,i20,hyundai,37457,pune,fwd,15
sedan,automatic,diesel,900000.0,1186.0,73.97,3.0,5.0,aura,hyundai,36185,pune,fwd,6
hatchback,manual,petrol,250000.0,1086.0,68.05,4.0,5.0,i10,hyundai,39740,pune,fwd,13
suv,manual,petrol,650000.0,1462.0,103.25,4.0,5.0,sx4 s cross,maruti,6179,pune,fwd,5
suv,manual,diesel,1100000.0,1498.0,98.6,4.0,7.0,br-v,honda,23561,pune,fwd,7
sedan,automatic,petrol,365000.0,1497.0,116.3,4.0,5.0,city,honda,145956,pune,fwd,14
hatchback,manual,petrol,120000.0,624.0,37.5,2.0,4.0,nano,tata,42491,pune,rwd,11
hatchback,manual,petrol,190000.0,814.0,55.2,3.0,5.0,eon,hyundai,25116,pune,fwd,12
hatchback,manual,petrol,275000.0,1197.0,82.85,4.0,5.0,i20,hyundai,34960,pune,fwd,13
hatchback,manual,petrol,250000.0,814.0,55.2,3.0,5.0,eon,hyundai,46163,pune,fwd,12
hatchback,manual,petrol,120000.0,998.0,67.1,3.0,5.0,alto k10,maruti,44519,pune,fwd,16
hatchback,manual,petrol,250000.0,814.0,55.2,3.0,5.0,eon,hyundai,20219,pune,fwd,12
hatchback,manual,petrol,280000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,84865,pune,fwd,13
sedan,automatic,diesel,675000.0,1248.0,74.02,4.0,5.0,swift dzire,maruti,121116,pune,fwd,9
hatchback,manual,petrol,500000.0,1197.0,83.1,4.0,5.0,baleno,maruti,37838,pune,fwd,8
hatchback,manual,petrol,399000.0,1199.0,84.0,3.0,5.0,tiago,tata,41310,pune,fwd,10
hatchback,manual,petrol,9000000000.0,1197.0,85.8,4.0,5.0,ritz,maruti,134587,pune,fwd,17
suv,manual,diesel,650000.0,1498.0,98.6,4.0,7.0,br-v,honda,41163,pune,fwd,10
hatchback,manual,petrol,450000.0,1197.0,83.1,4.0,5.0,baleno,maruti,58044,pune,fwd,9
suv,manual,diesel,700000.0,1497.0,108.5,4.0,5.0,nexon,tata,104773,pune,fwd,8
hatchback,manual,diesel,600000.0,1248.0,74.0,4.0,5.0,baleno,maruti,46424,pune,fwd,7
suv,manual,diesel,900000.0,1396.0,88.7,4.0,5.0,creta,hyundai,28968,pune,fwd,8
sedan,manual,petrol,430000.0,1199.0,84.0,3.0,5.0,tigor,tata,52531,pune,fwd,8
suv,manual,diesel,550000.0,2179.0,140.0,4.0,7.0,xuv500,mahindra,70222,pune,awd,13
suv,manual,petrol,830000.0000000001,1198.0,108.5,3.0,5.0,nexon,tata,10469,pune,fwd,6
hatchback,manual,petrol,265000.0,1198.0,86.8,4.0,5.0,brio,honda,41052,pune,fwd,12
hatchback,manual,petrol,220000.00000000003,998.0,68.05,3.0,5.0,eon,hyundai,25287,pune,fwd,11
sedan,automatic,petrol,550000.0,1497.0,117.3,4.0,5.0,city,honda,40000,pune,fwd,11
sedan,manual,petrol,260000.0,1586.0,103.3,4.0,5.0,sx4,maruti,63008,pune,fwd,14
hatchback,manual,petrol,140000.0,1197.0,78.9,4.0,5.0,i10,hyundai,31211,pune,fwd,17
hatchback,manual,petrol,250000.0,814.0,55.2,3.0,5.0,eon,hyundai,7669,pune,fwd,10
suv,manual,diesel,500000.0,2179.0,140.0,4.0,7.0,xuv500,mahindra,169528,pune,awd,12
hatchback,manual,petrol,8000000000.0,796.0,46.3,3.0,5.0,alto,maruti,67161,pune,2wd,17
sedan,manual,petrol,100000.0,1586.0,104.68,4.0,5.0,sx4,maruti,63820,pune,,18
sedan,manual,petrol,300000.0,1497.0,116.4,4.0,5.0,city,honda,51902,pune,fwd,14
suv,automatic,petrol,775000.0,1198.0,108.5,3.0,5.0,nexon,tata,31273,pune,fwd,7
suv,manual,diesel,190000.0,2179.0,138.1,4.0,7.0,new safari,tata,119396,pune,fwd,17
hatchback,automatic,petrol,1000000.0,998.0,118.41,3.0,5.0,i20 n line,hyundai,22865,pune,,5
suv,manual,diesel,600000.0,2179.0,140.0,4.0,7.0,xuv500,mahindra,94856,pune,fwd,13
suv,manual,diesel,370000.0,1198.0,77.0,3.0,6.0,kuv 100,mahindra,86718,pune,fwd,10
hatchback,manual,petrol,335000.0,1197.0,81.83,4.0,5.0,i20,hyundai,24176,pune,fwd,12
hatchback,manual,petrol,400000.0,1199.0,84.0,3.0,5.0,tiago,tata,34591,pune,fwd,8
sedan,automatic,petrol,650000.0,1197.0,81.8,4.0,5.0,swift dzire,maruti,21637,pune,fwd,8
suv,manual,petrol,700000.0,1199.0,86.63,3.0,5.0,punch,tata,8641,pune,,4
sedan,manual,petrol,350000.0,1198.0,86.7,4.0,5.0,amaze,honda,19673,pune,fwd,11
sedan,manual,petrol,450000.0,1591.0,121.3,4.0,5.0,verna,hyundai,43707,pune,fwd,11
hatchback,manual,petrol,200000.0,1197.0,80.0,4.0,5.0,i20,hyundai,51075,pune,,15
sedan,manual,diesel,1300000.0,1493.0,113.45,4.0,5.0,verna,hyundai,39482,pune,,5
suv,manual,petrol,1116000.0,1591.0,121.3,4.0,5.0,creta,hyundai,4470,pune,fwd,7
hatchback,manual,petrol,513000.0,1199.0,84.82,3.0,5.0,tiago,tata,5377,pune,,4
suv,automatic,diesel,550000.0,2179.0,120.0,4.0,7.0,scorpio,mahindra,51328,pune,2 wd,12
suv,manual,diesel,600000.0,1493.0,100.0,3.0,7.0,tuv 300,mahindra,67354,pune,rwd,9
sedan,manual,diesel,488000.0,1248.0,74.0,4.0,5.0,swift dzire,maruti,67538,pune,fwd,11
sedan,manual,diesel,401999.99999999994,1582.0,126.32,4.0,5.0,verna,hyundai,62990,pune,fwd,13
hatchback,manual,petrol,150000.0,1298.0,88.2,4.0,5.0,swift,maruti,47685,pune,,18
hatchback,automatic,petrol,300000.0,998.0,67.04,3.0,5.0,celerio,maruti,55519,pune,fwd,12
suv,manual,diesel,725000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,43042,pune,fwd,9
sedan,manual,diesel,450000.0,1498.0,98.6,4.0,5.0,city,honda,100818,pune,fwd,11
hatchback,manual,petrol,475000.0,1197.0,81.83,4.0,5.0,i20,hyundai,12062,pune,fwd,9
hatchback,automatic,petrol,325000.0,998.0,67.05,3.0,5.0,alto k10,maruti,15151,pune,fwd,11
sedan,automatic,petrol,850000.0,1497.0,117.6,4.0,5.0,city,honda,47258,pune,fwd,9
hatchback,manual,petrol,150000.0,1086.0,62.0,4.0,5.0,santro xing,hyundai,83441,pune,,15
suv,manual,petrol,800000.0,1197.0,81.86,4.0,5.0,venue,hyundai,17383,pune,fwd,5
sedan,manual,petrol,200000.0,1497.0,118.0,4.0,5.0,city,honda,87362,pune,fwd,16
hatchback,manual,petrol,9500000000.0,796.0,46.3,3.0,5.0,alto,maruti,60000,pune,fwd,17
suv,manual,diesel,800000.0,2179.0,147.94,4.0,7.0,safari storme,tata,135753,pune,rwd,9
hatchback,automatic,petrol,750000.0,1197.0,83.1,4.0,5.0,baleno,maruti,20000,pune,fwd,8
hatchback,manual,petrol,258000.0,998.0,68.05,3.0,5.0,eon,hyundai,110000,pune,fwd,10
hatchback,manual,petrol,300000.0,814.0,55.2,3.0,5.0,eon,hyundai,56726,hyderabad,fwd,8
sedan,automatic,diesel,1250000.0,1582.0,126.2,4.0,5.0,verna,hyundai,47962,hyderabad,fwd,7
suv,manual,diesel,950000.0,1582.0,126.2,4.0,5.0,creta,hyundai,110000,hyderabad,fwd,9
hatchback,automatic,petrol,500000.0,1197.0,81.8,4.0,5.0,ignis,maruti,38041,hyderabad,fwd,9
hatchback,manual,petrol,370000.0,998.0,67.04,3.0,5.0,wagon r,maruti,45039,hyderabad,fwd,9
hatchback,manual,petrol,610000.0,1197.0,81.86,4.0,5.0,i20 active,hyundai,90000,hyderabad,fwd,9
suv,manual,diesel,840000.0,1396.0,88.7,4.0,5.0,creta,hyundai,100000,hyderabad,fwd,8
sedan,manual,diesel,595000.0,1582.0,126.24,4.0,5.0,elantra,hyundai,76500,hyderabad,fwd,14
suv,manual,diesel,1000000.0,1598.0,118.0,4.0,5.0,sx4 s cross,maruti,40000,hyderabad,fwd,10
hatchback,manual,petrol,300000.0,1197.0,82.0,4.0,5.0,grand i10,hyundai,46168,hyderabad,fwd,13
hatchback,manual,diesel,570000.0,1248.0,74.0,4.0,5.0,swift,maruti,120000,hyderabad,fwd,9
hatchback,manual,petrol,6000000000.0,993.0,60.0,4.0,5.0,zen,maruti,70000,hyderabad,,24
suv,manual,petrol,750000.0,1462.0,103.26,4.0,5.0,vitara brezza,maruti,21453,hyderabad,fwd,5
hatchback,manual,petrol,800000.0,1199.0,84.88,3.0,5.0,altroz,tata,21615,hyderabad,,6
sedan,manual,petrol,839000.0,1462.0,103.25,4.0,5.0,ciaz,maruti,54000,hyderabad,fwd,6
hatchback,manual,petrol,475000.0,1197.0,81.8,4.0,5.0,wagon r,maruti,22048,hyderabad,fwd,7
hatchback,manual,petrol,214000.0,796.0,46.3,3.0,5.0,alto,maruti,43567,hyderabad,fwd,16
sedan,manual,petrol,500000.0,1197.0,83.14,4.0,5.0,swift dzire,maruti,62780,hyderabad,fwd,11
sedan,manual,diesel,450000.0,1248.0,74.0,4.0,5.0,swift dzire,maruti,120000,hyderabad,fwd,14
hatchback,manual,petrol,600000.0,1197.0,81.83,4.0,5.0,i20,hyundai,85228,hyderabad,fwd,9
hatchback,manual,petrol,535000.0,1197.0,81.8,4.0,5.0,swift,maruti,96000,hyderabad,fwd,11
sedan,automatic,diesel,650000.0,1248.0,74.02,4.0,5.0,swift dzire,maruti,45860,hyderabad,fwd,9
hatchback,manual,petrol,110000.00000000001,796.0,46.3,3.0,5.0,alto,maruti,109820,hyderabad,fwd,16
suv,manual,diesel,1100000.0,2179.0,153.86,4.0,7.0,hexa,tata,131821,hyderabad,awd,8
hatchback,manual,petrol,300000.0,1197.0,85.8,4.0,5.0,ritz,maruti,47611,hyderabad,fwd,13
sedan,manual,diesel,127000.0,1396.0,69.0,4.0,5.0,indigo,tata,116402,hyderabad,fwd,17
sedan,automatic,diesel,675000.0,1582.0,126.2,4.0,5.0,verna,hyundai,64000,hyderabad,fwd,11
hatchback,automatic,petrol,550000.0,998.0,67.05,3.0,5.0,s-presso,maruti,48000,hyderabad,fwd,6
hatchback,manual,diesel,170000.0,1396.0,69.0,4.0,5.0,indica ev2,tata,55445,hyderabad,fwd,13
sedan,manual,diesel,540000.0,1498.0,98.6,4.0,5.0,city,honda,100000,hyderabad,fwd,12
sedan,manual,diesel,1600000.0,1597.0,118.0,4.0,5.0,civic,honda,50000,hyderabad,fwd,7
suv,automatic,petrol,1000000.0,998.0,118.35,3.0,5.0,venue,hyundai,19704,hyderabad,fwd,6
hatchback,manual,petrol,450000.0,1197.0,81.8,4.0,5.0,ignis,maruti,38836,hyderabad,fwd,6
hatchback,manual,petrol,800000.0,1199.0,84.88,3.0,5.0,altroz,tata,18341,hyderabad,,5
sedan,manual,diesel,450000.0,1248.0,74.0,4.0,5.0,swift dzire,maruti,100000,hyderabad,fwd,11
hatchback,manual,diesel,300000.0,1248.0,74.0,4.0,5.0,swift,maruti,69690,hyderabad,fwd,15
suv,manual,petrol,700000.0,1199.0,118.35,3.0,5.0,nexon,tata,28059,hyderabad,,5
suv,manual,diesel,922000.0000000001,2179.0,140.0,4.0,7.0,xuv500,mahindra,77571,hyderabad,fwd,11
suv,automatic,diesel,2450000.0,2198.0,172.45,4.0,6.0,scorpio n,mahindra,3000,hyderabad,2wd,4
suv,manual,diesel,800000.0,1248.0,88.5,4.0,5.0,sx4 s cross,maruti,32205,hyderabad,fwd,8
hatchback,manual,diesel,450000.0,1248.0,73.94,4.0,5.0,ritz,maruti,84847,hyderabad,fwd,11
hatchback,automatic,petrol,225999.99999999997,1197.0,78.9,4.0,5.0,i10,hyundai,73179,hyderabad,fwd,15
hatchback,manual,petrol,217000.0,998.0,66.1,3.0,5.0,a-star,maruti,37305,hyderabad,fwd,16
suv,manual,diesel,950000.0,1396.0,88.7,4.0,5.0,creta,hyundai,27032,hyderabad,fwd,7
hatchback,manual,petrol,520000.0,1199.0,84.0,3.0,5.0,tiago,tata,45422,hyderabad,fwd,7
sedan,manual,petrol,735000.0,1197.0,81.8,4.0,5.0,swift dzire,maruti,21825,hyderabad,fwd,6
sedan,manual,diesel,362000.0,1582.0,126.32,4.0,5.0,verna,hyundai,73787,hyderabad,fwd,14
hatchback,manual,petrol,4100000000.0,796.0,37.0,3.0,4.0,800,maruti,80000,hyderabad,fwd,21
hatchback,manual,diesel,400000.0,1396.0,90.0,4.0,5.0,i20,hyundai,90000,hyderabad,,15
hatchback,manual,petrol,360000.0,998.0,67.04,3.0,5.0,wagon r,maruti,64214,hyderabad,fwd,11
sedan,manual,diesel,650000.0,1248.0,88.5,4.0,5.0,ciaz,maruti,127290,hyderabad,fwd,10
suv,manual,petrol,1150000.0,1197.0,108.62,3.0,5.0,xuv300,mahindra,15132,hyderabad,,5
suv,automatic,petrol,917000.0,1199.0,118.35,3.0,5.0,nexon,tata,5000,hyderabad,,4
hatchback,manual,petrol,690000.0,1197.0,88.5,4.0,5.0,swift,maruti,24920,hyderabad,,4
hatchback,manual,diesel,200000.0,1248.0,75.0,4.0,5.0,swift,maruti,141499,hyderabad,,17
suv,manual,diesel,750000.0,1248.0,88.5,4.0,5.0,vitara brezza,maruti,70053,hyderabad,fwd,9
hatchback,automatic,petrol,620000.0,998.0,65.71,3.0,5.0,celerio,maruti,3665,hyderabad,,4
sedan,manual,diesel,1130000.0,1582.0,126.2,4.0,5.0,verna,hyundai,57086,hyderabad,fwd,7
hatchback,manual,petrol,300000.0,1197.0,78.9,4.0,5.0,i10,hyundai,23018,hyderabad,fwd,15
sedan,automatic,petrol,819999.9999999999,1199.0,84.82,3.0,5.0,tigor,tata,17000,hyderabad,,4
sedan,automatic,petrol,760000.0,1199.0,84.82,3.0,5.0,tigor,tata,16347,hyderabad,,5
hatchback,manual,petrol,220000.00000000003,1197.0,78.9,4.0,5.0,i10,hyundai,81550,hyderabad,fwd,15
hatchback,manual,petrol,399000.0,1198.0,86.8,4.0,5.0,brio,honda,51000,hyderabad,fwd,13
hatchback,automatic,petrol,320000.0,1197.0,80.0,4.0,5.0,i10,hyundai,100000,hyderabad,,16
suv,manual,diesel,740000.0,1396.0,88.7,4.0,5.0,creta,hyundai,92384,hyderabad,fwd,11
sedan,manual,diesel,8000000000.0,1405.0,70.0,4.0,5.0,indigo,tata,133000,hyderabad,,20
hatchback,manual,petrol,200000.0,1086.0,62.1,3.0,5.0,santro xing,hyundai,50000,hyderabad,fwd,16
suv,manual,petrol,750000.0,1199.0,118.35,3.0,5.0,nexon,tata,15000,hyderabad,,5
sedan,automatic,diesel,700000.0,1248.0,74.02,4.0,5.0,swift dzire,maruti,47629,hyderabad,fwd,9
hatchback,manual,petrol,580000.0,1197.0,81.86,4.0,5.0,grand i10 nios,hyundai,23783,hyderabad,,5
sedan,manual,diesel,400000.0,1248.0,74.0,4.0,5.0,swift dzire,maruti,99293,hyderabad,fwd,13
hatchback,manual,petrol,350000.0,1197.0,80.0,4.0,5.0,i20,hyundai,44297,hyderabad,,15
hatchback,manual,diesel,250000.0,1120.0,70.0,3.0,5.0,grand i10,hyundai,197084,hyderabad,fwd,13
hatchback,manual,petrol,250000.0,796.0,47.3,3.0,5.0,alto 800,maruti,35223,hyderabad,fwd,12
sedan,manual,petrol,160000.0,1298.0,85.8,4.0,5.0,swift dzire,maruti,82972,hyderabad,2 wd,17
hatchback,manual,petrol,270000.0,1086.0,68.05,4.0,5.0,i10,hyundai,85325,hyderabad,fwd,15
hatchback,manual,diesel,360000.0,1248.0,74.0,4.0,5.0,swift,maruti,129990,hyderabad,fwd,13
hatchback,manual,diesel,600000.0,1248.0,74.0,4.0,5.0,baleno,maruti,32577,hyderabad,fwd,10
